,Utilization Type,State,label_code,product_code,package_size,Year,Quarter,product_name,suppression,units_reimb,num_rx,total_amt_reimb,med_amt_reimb,nonmed_amt_reimb,qtr_begin,qtr_begin_date,Latitude,Longitude,Location,NDC,PRODUCTNDC,PRODUCTID,PRODUCTTYPENAME,PROPRIETARYNAME,PROPRIETARYNAMESUFFIX,NONPROPRIETARYNAME,DOSAGEFORMNAME,ROUTENAME,STARTMARKETINGDATE,ENDMARKETINGDATE,MARKETINGCATEGORYNAME,APPLICATIONNUMBER,LABELERNAME,SUBSTANCENAME,ACTIVE_NUMERATOR_STRENGTH,ACTIVE_INGRED_UNIT,PHARM_CLASSES,DEASCHEDULE,startdate,enddate
4604,MCOU,VA,59011,430,10,2017,1,OXYCONTIN,False,9500.0,165.0,83799.46,83799.46,0.0,1/1,01/01/2017 12:00:00 AM,37.768,-78.2057,"(37.768, -78.2057)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4605,MCOU,MD,59011,410,10,2017,2,OXYCONTIN,False,21798.0,427.0,73974.04,71912.03,2062.01,4/1,04/01/2017 12:00:00 AM,39.0724,-76.7902,"(39.0724, -76.7902)",59011041010,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4606,FFSU,AK,378,9122,98,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,61.385,-152.2683,"(61.385, -152.2683)",378912298,378-9122,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4607,MCOU,FL,60793,430,20,2017,1,EMBEDA,False,62366.0,1336.0,384394.72,384308.02,86.7,1/1,01/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",60793043020,60793-430,60793-430_22852274-22cf-4619-9980-4ae3bc0ffdc6,HUMAN PRESCRIPTION DRUG,EMBEDA,,MORPHINE SULFATE and NALTREXONE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,20090813,0,NDA,NDA022321,Pfizer Laboratories Div Pfizer Inc,MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE,20; .8,mg/1; mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC],Opioid Antagonist [EPC],Opioid Antagonists [MoA]",CII,2009-08-13,1970-01-01
4608,MCOU,SC,59011,440,10,2017,1,OXYCONTIN,False,3960.0,63.0,32278.94,32278.94,0.0,1/1,01/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4609,MCOU,NY,59011,440,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,42.1497,-74.9384,"(42.1497, -74.9384)",59011044020,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4610,FFSU,NJ,59011,420,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,40.314,-74.5089,"(40.314, -74.5089)",59011042020,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4611,MCOU,XX,50458,862,1,2017,1,NUCYNTA ER,False,24054.0,408.0,300498.8,292662.76,7836.04,1/1,01/01/2017 12:00:00 AM,,,,50458086201,50458-862,50458-862_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,150,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
4612,FFSU,DC,59011,430,10,2017,2,OXYCONTIN,False,2586.0,48.0,22293.18,22246.18,47.0,4/1,04/01/2017 12:00:00 AM,38.8964,-77.0262,"(38.8964, -77.0262)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4613,MCOU,KY,74,3041,13,2017,2,VICODIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",74304113,74-3041,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4614,FFSU,SC,63481,812,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
4615,FFSU,CA,50458,91,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,36.17,-119.7462,"(36.17, -119.7462)",50458009105,50458-91,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4616,FFSU,NC,63481,818,60,2017,1,OPANA ER,False,15048.0,234.0,238312.31,238312.31,0.0,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",63481081860,63481-818,63481-818_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20190701,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-07-01
4617,FFSU,AR,60793,430,20,2017,1,EMBEDA,False,7948.0,160.0,51899.14,51899.14,0.0,1/1,01/01/2017 12:00:00 AM,34.9513,-92.3809,"(34.9513, -92.3809)",60793043020,60793-430,60793-430_22852274-22cf-4619-9980-4ae3bc0ffdc6,HUMAN PRESCRIPTION DRUG,EMBEDA,,MORPHINE SULFATE and NALTREXONE HYDROCHLORIDE,"CAPSULE, EXTENDED RELEASE",ORAL,20090813,0,NDA,NDA022321,Pfizer Laboratories Div Pfizer Inc,MORPHINE SULFATE; NALTREXONE HYDROCHLORIDE,20; .8,mg/1; mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC],Opioid Antagonist [EPC],Opioid Antagonists [MoA]",CII,2009-08-13,1970-01-01
4618,FFSU,AR,781,7244,55,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,34.9513,-92.3809,"(34.9513, -92.3809)",781724455,781-7244,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4619,FFSU,MI,59011,442,10,2017,2,DILAUDID,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011044210,59011-442,59011-442_182d5b8e-6145-60ab-a2ec-a188aa83eb98,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,19260101,0,NDA,NDA019034,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,2,mg/mL,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1926-01-01,1970-01-01
4620,FFSU,CT,59011,262,10,2017,2,MS CONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,41.5834,-72.7622,"(41.5834, -72.7622)",59011026210,59011-262,59011-262_7132048d-6d8b-ad24-09ad-1d2d8c7e727e,HUMAN PRESCRIPTION DRUG,MS Contin,,morphine sulfate,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,19870701,0,NDA,NDA019516,Purdue Pharma LP,MORPHINE SULFATE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1987-07-01,1970-01-01
4621,MCOU,NH,781,7240,55,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",781724055,781-7240,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4622,MCOU,MN,59011,460,10,2017,2,OXYCONTIN,False,8522.0,139.0,130727.51,130700.51,27.0,4/1,04/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",59011046010,59011-460,59011-460_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,60,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4623,FFSU,NH,63481,814,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",63481081460,63481-814,63481-814_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-01-01
4624,MCOU,LA,74,3041,53,2017,2,VICODIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",74304153,74-3041,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4625,MCOU,KY,378,9125,98,2017,2,FENTANYL,False,130.0,15.0,7946.88,7126.08,820.8,4/1,04/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",378912598,378-9125,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4626,FFSU,MO,50458,91,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",50458009105,50458-91,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4627,MCOU,WA,59011,410,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,47.3917,-121.5708,"(47.3917, -121.5708)",59011041020,59011-410,59011-410_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4628,FFSU,FL,63481,814,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",63481081460,63481-814,63481-814_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,10,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-01-01
4629,MCOU,IN,59011,480,10,2017,2,OXYCONTIN,False,2749.0,40.0,51673.79,51673.79,0.0,4/1,04/01/2017 12:00:00 AM,39.8647,-86.2604,"(39.8647, -86.2604)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4630,FFSU,OH,63481,817,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,40.3736,-82.7755,"(40.3736, -82.7755)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
4631,FFSU,OH,59011,440,10,2017,1,OXYCONTIN,False,3155.0,61.0,34073.37,34073.37,0.0,1/1,01/01/2017 12:00:00 AM,40.3736,-82.7755,"(40.3736, -82.7755)",59011044010,59011-440,59011-440_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,40,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4632,MCOU,MI,59011,480,20,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011048020,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4633,MCOU,SC,409,1179,30,2017,2,DEMEROL,True,,,,,,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",409117930,409-1179,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4634,FFSU,NH,60505,7006,2,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,43.4108,-71.5653,"(43.4108, -71.5653)",60505700602,60505-7006,60505-7006_e7df6bc0-959b-4010-614b-c4a77de3b53f,HUMAN PRESCRIPTION DRUG,FENTANYL,,FENTANYL,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20130404,0,ANDA,ANDA077449,Apotex Corp.,FENTANYL,25,ug/h,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2013-04-04,1970-01-01
4635,MCOU,SC,781,7241,55,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,33.8191,-80.9066,"(33.8191, -80.9066)",781724155,781-7241,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4636,FFSU,SD,50458,861,1,2017,2,NUCYNTA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,44.2853,-99.4632,"(44.2853, -99.4632)",50458086101,50458-861,50458-861_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,100,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
4637,FFSU,AR,50991,578,1,2017,2,IBUDONE,True,,,,,,4/1,04/01/2017 12:00:00 AM,34.9513,-92.3809,"(34.9513, -92.3809)",50991057801,50991-578,50991-578_9c1638e4-b634-49d1-8fc4-a187e280d82e,HUMAN PRESCRIPTION DRUG,IBUDONE,,hydrocodone bitartrate and ibuprofen,"TABLET, FILM COATED",ORAL,20061106,0,ANDA,ANDA077727,Poly Pharmaceuticals,HYDROCODONE BITARTRATE; IBUPROFEN,5; 200,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA],Cyclooxygenase Inhibitors [MoA],Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient],Nonsteroidal Anti-inflammatory Drug [EPC]",CII,2006-11-06,1970-01-01
4638,MCOU,FL,59011,758,4,2017,2,BUTRANS,False,1178.0,295.0,150414.96,149964.45,450.51,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",59011075804,59011-758,59011-758_48dabfa7-0727-1779-6d41-cffa031eeb77,HUMAN PRESCRIPTION DRUG,Butrans,,buprenorphine,"PATCH, EXTENDED RELEASE",TRANSDERMAL,20110214,0,NDA,NDA021306,Purdue Pharma LP,BUPRENORPHINE,15,ug/h,"Partial Opioid Agonist [EPC],Partial Opioid Agonists [MoA]",CIII,2011-02-14,1970-01-01
4639,MCOU,NM,59011,430,10,2017,2,OXYCONTIN,False,1442.0,27.0,12918.36,12918.36,0.0,4/1,04/01/2017 12:00:00 AM,34.8375,-106.2371,"(34.8375, -106.2371)",59011043010,59011-430,59011-430_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4640,MCOU,TX,50458,860,1,2017,1,NUCYNTA ER,False,960.0,16.0,5165.49,5165.49,0.0,1/1,01/01/2017 12:00:00 AM,31.106,-97.6475,"(31.106, -97.6475)",50458086001,50458-860,50458-860_bdb7e201-5be5-44cf-8b9f-a9a885112b96,HUMAN PRESCRIPTION DRUG,Nucynta,ER,tapentadol hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20110825,0,NDA,NDA200533,"Janssen Pharmaceuticals, Inc.",TAPENTADOL HYDROCHLORIDE,50,mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA]",CII,2011-08-25,1970-01-01
4641,FFSU,AR,378,9119,98,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,34.9513,-92.3809,"(34.9513, -92.3809)",378911998,378-9119,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4642,FFSU,MD,187,108,20,2017,2,TUSSICAPS,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0724,-76.7902,"(39.0724, -76.7902)",187010820,187-108,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4643,FFSU,FL,591,3214,72,2017,2,FENTANYL,False,205.0,22.0,1467.71,1467.71,0.0,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",591321472,591-3214,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4644,FFSU,FL,47781,428,47,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,27.8333,-81.717,"(27.8333, -81.717)",47781042847,47781-428,47781-428_39856e0a-d53f-48f6-812b-f21ec138c314,HUMAN PRESCRIPTION DRUG,Fentanyl System,,Fentanyl,PATCH,TRANSDERMAL,20161104,0,ANDA,ANDA202097,"Alvogen, Inc.",FENTANYL,100,ug/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2016-11-04,1970-01-01
4645,MCOU,GA,59011,480,10,2017,2,OXYCONTIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,32.9866,-83.6487,"(32.9866, -83.6487)",59011048010,59011-480,59011-480_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,80,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4646,FFSU,MO,50991,579,1,2017,2,IBUDONE,False,1710.0,17.0,2450.45,2450.45,0.0,4/1,04/01/2017 12:00:00 AM,38.4623,-92.302,"(38.4623, -92.302)",50991057901,50991-579,50991-579_9c1638e4-b634-49d1-8fc4-a187e280d82e,HUMAN PRESCRIPTION DRUG,IBUDONE,,hydrocodone bitartrate and ibuprofen,"TABLET, FILM COATED",ORAL,20061106,0,ANDA,ANDA077723,Poly Pharmaceuticals,HYDROCODONE BITARTRATE; IBUPROFEN,10; 200,mg/1; mg/1,"Opioid Agonist [EPC],Opioid Agonists [MoA],Cyclooxygenase Inhibitors [MoA],Nonsteroidal Anti-inflammatory Compounds [Chemical/Ingredient],Nonsteroidal Anti-inflammatory Drug [EPC]",CII,2006-11-06,1970-01-01
4647,FFSU,RI,406,527,10,2017,2,METHADOSE,True,,,,,,4/1,04/01/2017 12:00:00 AM,41.6772,-71.5101,"(41.6772, -71.5101)",406052710,406-527,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4648,FFSU,NC,63481,812,60,2017,1,OPANA ER,False,4396.0,68.0,10880.05,10490.61,389.44,1/1,01/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
4649,MCOU,LA,74,3041,13,2017,2,VICODIN,True,,,,,,4/1,04/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",74304113,74-3041,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4650,MCOU,CO,406,9050,76,2017,2,FENTANYL,True,,,,,,4/1,04/01/2017 12:00:00 AM,39.0646,-105.3272,"(39.0646, -105.3272)",406905076,406-9050,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4651,MCOU,KY,50458,90,5,2017,2,DURAGESIC,True,,,,,,4/1,04/01/2017 12:00:00 AM,37.669,-84.6514,"(37.669, -84.6514)",50458009005,50458-90,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4652,MCOU,AZ,378,9125,98,2017,1,FENTANYL,False,376.0,39.0,18491.5,17601.33,890.17,1/1,01/01/2017 12:00:00 AM,33.7712,-111.3877,"(33.7712, -111.3877)",378912598,378-9125,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4653,MCOU,AZ,378,9119,98,2017,2,FENTANYL,False,878.0,86.0,13223.07,12672.84,550.23,4/1,04/01/2017 12:00:00 AM,33.7712,-111.3877,"(33.7712, -111.3877)",378911998,378-9119,,,,,,,,0,0,,,,,,,,,1970-01-01,1970-01-01
4654,FFSU,MI,59011,420,10,2017,1,OXYCONTIN,True,,,,,,1/1,01/01/2017 12:00:00 AM,43.3504,-84.5603,"(43.3504, -84.5603)",59011042010,59011-420,59011-420_7878ad7b-5d64-40e9-af0e-a366c5b17849,HUMAN PRESCRIPTION DRUG,OxyContin,,oxycodone hydrochloride,"TABLET, FILM COATED, EXTENDED RELEASE",ORAL,20100808,0,NDA,NDA022272,Purdue Pharma LP,OXYCODONE HYDROCHLORIDE,20,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2010-08-08,1970-01-01
4655,FFSU,TN,63481,812,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,35.7449,-86.7489,"(35.7449, -86.7489)",63481081260,63481-812,63481-812_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20200201,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2020-02-01
4656,MCOU,LA,59011,442,10,2017,1,DILAUDID,False,338.0,145.0,251.56,251.56,0.0,1/1,01/01/2017 12:00:00 AM,31.1801,-91.8749,"(31.1801, -91.8749)",59011044210,59011-442,59011-442_182d5b8e-6145-60ab-a2ec-a188aa83eb98,HUMAN PRESCRIPTION DRUG,DILAUDID,,HYDROMORPHONE HYDROCHLORIDE,"INJECTION, SOLUTION",INTRAMUSCULAR; INTRAVENOUS; SUBCUTANEOUS,19260101,0,NDA,NDA019034,Purdue Pharma LP,HYDROMORPHONE HYDROCHLORIDE,2,mg/mL,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,1926-01-01,1970-01-01
4657,MCOU,MN,63481,817,60,2017,2,OPANA ER,True,,,,,,4/1,04/01/2017 12:00:00 AM,45.7326,-93.9196,"(45.7326, -93.9196)",63481081760,63481-817,63481-817_ee1e2e27-7455-429d-99d1-e5962ac1eb2c,HUMAN PRESCRIPTION DRUG,Opana,ER,oxymorphone hydrochloride,"TABLET, EXTENDED RELEASE",ORAL,20120320,20191101,NDA,NDA201655,"Endo Pharmaceuticals, Inc.",OXYMORPHONE HYDROCHLORIDE,30,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2012-03-20,2019-11-01
4658,FFSU,NC,69344,113,11,2017,2,OXAYDO,True,,,,,,4/1,04/01/2017 12:00:00 AM,35.6411,-79.8431,"(35.6411, -79.8431)",69344011311,69344-113,69344-113_cecad914-45ab-4489-a1e9-761d3d45042f,HUMAN PRESCRIPTION DRUG,OXAYDO,,OXYCODONE HYDROCHLORIDE,TABLET,ORAL,20150901,0,NDA,NDA202080,Egalet US Inc.,OXYCODONE HYDROCHLORIDE,5,mg/1,"Full Opioid Agonists [MoA],Opioid Agonist [EPC]",CII,2015-09-01,1970-01-01
